Date,ZC025YR,ZC050YR,ZC075YR,ZC100YR,ZC200YR,ZC500YR,ZC1000YR,ZC2000YR,ZC3000YR
2018-04-09,0.042678,0.043398,0.044018,0.04455,0.045997,0.047063,0.046294,0.04485,0.044083
2018-04-10,0.042566,0.043308,0.043941,0.044478,0.045895,0.046707,0.045663,0.04415,0.043426
2018-04-11,0.043114,0.043873,0.044519,0.045067,0.046503,0.047286,0.046163,0.044575,0.04382
2018-04-12,0.042666,0.043447,0.044113,0.044679,0.046172,0.047038,0.045961,0.044404,0.043663
2018-04-13,0.042554,0.043385,0.044091,0.044686,0.046229,0.046974,0.045674,0.044009,0.043265
2018-04-16,0.042053,0.04289,0.043602,0.044204,0.045782,0.04663,0.045425,0.043805,0.043067
2018-04-17,0.041906,0.042575,0.043147,0.043634,0.044931,0.045741,0.044873,0.043536,0.042878
2018-04-18,0.042223,0.042888,0.043459,0.043948,0.045272,0.046211,0.045458,0.044112,0.043408
2018-04-19,0.042343,0.043052,0.043656,0.04417,0.045525,0.046307,0.04531,0.043852,0.043149
2018-04-20,0.04373,0.0445,0.04515,0.045697,0.047095,0.047656,0.046275,0.044536,0.043748
2018-04-23,0.043285,0.043816,0.044267,0.044648,0.045637,0.046108,0.045194,0.043897,0.043262
2018-04-24,0.044192,0.044981,0.04565,0.046215,0.047685,0.048395,0.047067,0.0452,0.044294
2018-04-25,0.044057,0.04475,0.045335,0.045824,0.047062,0.047477,0.046133,0.044496,0.043764
2018-04-26,0.044733,0.045349,0.045874,0.04632,0.047495,0.048141,0.047138,0.045551,0.044728
2018-04-27,0.04476,0.04553,0.046184,0.046736,0.048168,0.04885,0.047564,0.045798,0.044957
2018-04-30,0.044501,0.044992,0.04541,0.045764,0.046698,0.047203,0.046396,0.045136,0.044486
2018-05-01,0.045812,0.046321,0.046753,0.047118,0.048061,0.048474,0.047484,0.046009,0.045251
2018-05-02,0.046063,0.046748,0.047328,0.047814,0.049054,0.049512,0.048161,0.04636,0.045496
2018-05-03,0.044753,0.045204,0.04559,0.045921,0.046807,0.047375,0.046697,0.045466,0.044788
2018-05-04,0.04492,0.04566,0.046282,0.046802,0.048111,0.048519,0.047079,0.045399,0.044674
2018-05-07,0.043741,0.044214,0.044618,0.044963,0.045883,0.046455,0.045779,0.044649,0.044055
2018-05-08,0.043803,0.044372,0.044853,0.045259,0.046306,0.046766,0.045761,0.044402,0.043755
2018-05-09,0.044031,0.044507,0.044917,0.04527,0.046234,0.046944,0.04633,0.045053,0.044321
2018-05-10,0.044543,0.045527,0.046363,0.04707,0.048911,0.049835,0.048255,0.046058,0.045009
2018-05-11,0.043888,0.0445,0.045023,0.045468,0.046654,0.047373,0.046472,0.044985,0.044207
2018-05-14,0.044172,0.044856,0.045438,0.045931,0.047223,0.047908,0.046813,0.045192,0.044384
2018-05-15,0.043372,0.044008,0.044552,0.045014,0.04624,0.046971,0.046065,0.04465,0.043937
2018-05-16,0.043589,0.044517,0.045306,0.045974,0.047717,0.048622,0.047209,0.045282,0.044384
2018-05-17,0.043441,0.043992,0.044466,0.044872,0.045967,0.046717,0.046014,0.04474,0.044055
2018-05-18,0.044168,0.044682,0.045119,0.045491,0.046468,0.047001,0.046174,0.044892,0.044236
2018-05-21,0.042973,0.043459,0.043872,0.044222,0.04514,0.045625,0.044858,0.043741,0.043191
2018-05-22,0.043957,0.045003,0.04589,0.046638,0.048572,0.049466,0.047732,0.045456,0.044409
2018-05-23,0.044297,0.04487,0.045352,0.045757,0.046777,0.04711,0.045973,0.044566,0.043925
2018-05-24,0.044744,0.045557,0.046246,0.046828,0.048339,0.049064,0.047707,0.04583,0.04493
2018-05-25,0.045561,0.046187,0.046716,0.047163,0.048315,0.048811,0.047627,0.045934,0.045088
2018-05-28,0.045104,0.045828,0.046438,0.04695,0.048251,0.048722,0.047353,0.045645,0.044869
2018-05-29,0.045116,0.045743,0.046273,0.046721,0.047879,0.048398,0.047267,0.045675,0.044893
2018-05-30,0.044768,0.045532,0.046176,0.046717,0.048097,0.048613,0.047165,0.045305,0.044441
2018-05-31,0.043996,0.044704,0.045306,0.045817,0.047163,0.0479,0.046786,0.045089,0.044232
2018-06-01,0.043256,0.04376,0.04419,0.044555,0.045523,0.046085,0.045332,0.044149,0.043547
2018-06-04,0.04194,0.042432,0.042856,0.043221,0.044219,0.044987,0.044495,0.04351,0.042976
2018-06-05,0.041235,0.042004,0.042662,0.043224,0.04473,0.045727,0.044831,0.04342,0.042733
2018-06-06,0.040812,0.04154,0.042166,0.042703,0.044165,0.045253,0.044532,0.04321,0.042527
2018-06-07,0.04067,0.041572,0.042342,0.042996,0.044727,0.04576,0.04459,0.042933,0.042165
2018-06-08,0.040948,0.041773,0.04248,0.043082,0.044695,0.045741,0.044717,0.043081,0.042265
2018-06-11,0.039295,0.039724,0.040099,0.040426,0.041355,0.042256,0.042076,0.041372,0.040946
2018-06-12,0.040147,0.041059,0.041837,0.042498,0.044251,0.045315,0.044155,0.042492,0.041718
2018-06-13,0.039671,0.040186,0.040629,0.041008,0.042042,0.042809,0.042298,0.041365,0.040885
2018-06-14,0.040129,0.040846,0.041459,0.041981,0.043379,0.044278,0.043367,0.041907,0.041174
2018-06-15,0.040425,0.041437,0.042297,0.043026,0.044939,0.045986,0.044522,0.042488,0.041537
2018-06-18,0.04007,0.040864,0.041543,0.04212,0.043655,0.044597,0.043535,0.041901,0.041094
2018-06-19,0.039832,0.040489,0.041049,0.041525,0.04278,0.043507,0.042604,0.041309,0.040695
2018-06-20,0.039442,0.040231,0.040908,0.041486,0.043046,0.044124,0.043234,0.041734,0.040976
2018-06-21,0.039745,0.04064,0.041403,0.042049,0.043751,0.044714,0.043478,0.041756,0.040957
2018-06-22,0.039039,0.03956,0.040011,0.040401,0.041485,0.042399,0.041973,0.040954,0.040375
2018-06-25,0.039055,0.039746,0.04034,0.040849,0.042228,0.043219,0.042464,0.041108,0.040403
2018-06-26,0.039173,0.039805,0.040347,0.040811,0.042066,0.042945,0.04223,0.040986,0.040345
2018-06-27,0.038301,0.038761,0.039161,0.039508,0.040487,0.041382,0.041115,0.040314,0.039846
2018-06-28,0.03711,0.03773,0.038266,0.038728,0.040012,0.041096,0.040677,0.039724,0.039216
2018-06-29,0.037689,0.038528,0.039247,0.039861,0.041517,0.042663,0.041759,0.040288,0.039568
2018-07-02,0.036841,0.037754,0.038538,0.039209,0.041032,0.042373,0.041527,0.040091,0.039395
2018-07-03,0.037093,0.037777,0.038368,0.038879,0.040292,0.041477,0.041,0.03994,0.039377
2018-07-04,0.03802,0.039016,0.03987,0.040598,0.042554,0.043881,0.042799,0.041115,0.040315
2018-07-05,0.0393,0.040008,0.040619,0.041146,0.042595,0.043746,0.043098,0.041739,0.040998
2018-07-06,0.038867,0.039652,0.040329,0.040911,0.04251,0.043763,0.043052,0.041621,0.040858
2018-07-09,0.039464,0.040257,0.040938,0.041521,0.043093,0.044192,0.043312,0.041811,0.04105
2018-07-10,0.039804,0.04065,0.041372,0.041987,0.043624,0.044653,0.043597,0.042007,0.041243
2018-07-11,0.038541,0.03914,0.03966,0.040108,0.041357,0.042424,0.041989,0.040938,0.040353
2018-07-12,0.037361,0.03821,0.03894,0.039566,0.041271,0.042559,0.041811,0.04049,0.039841
2018-07-13,0.035864,0.036624,0.037278,0.03784,0.039373,0.040567,0.040016,0.039081,0.038661
2018-07-16,0.035724,0.036423,0.03703,0.037556,0.03904,0.040423,0.040161,0.039307,0.038841
2018-07-17,0.035981,0.036846,0.037596,0.038243,0.040047,0.041611,0.041087,0.039815,0.039132
2018-07-18,0.036339,0.037064,0.037695,0.038241,0.039773,0.041163,0.040808,0.039793,0.039235
2018-07-19,0.035784,0.036698,0.037491,0.038177,0.040101,0.041832,0.041371,0.040103,0.039411
2018-07-20,0.036575,0.037313,0.037951,0.038502,0.040032,0.041346,0.040913,0.039915,0.039399
2018-07-23,0.037129,0.037717,0.038231,0.038682,0.039982,0.041328,0.041206,0.040319,0.039758
2018-07-24,0.0384,0.039183,0.039857,0.040433,0.042001,0.043159,0.042419,0.041128,0.040489
2018-07-25,0.037407,0.038396,0.039246,0.039976,0.041967,0.043476,0.042589,0.040982,0.040177
2018-07-26,0.037778,0.038541,0.039201,0.039769,0.04134,0.042633,0.042056,0.040814,0.040153
2018-07-27,0.03701,0.037749,0.038391,0.038949,0.040522,0.041979,0.041638,0.04056,0.039948
2018-07-30,0.037138,0.037952,0.038659,0.039271,0.040982,0.042502,0.042043,0.04083,0.040164
2018-07-31,0.03734,0.038096,0.038756,0.039331,0.040971,0.042578,0.042309,0.041152,0.040455
2018-08-01,0.037471,0.038259,0.038942,0.039532,0.041173,0.042586,0.04207,0.04083,0.040156
2018-08-02,0.036903,0.037559,0.038128,0.038621,0.040006,0.041261,0.040931,0.039993,0.039475
2018-08-03,0.038364,0.039144,0.039817,0.040394,0.041976,0.0432,0.042488,0.041106,0.040382
2018-08-06,0.038619,0.039352,0.039979,0.040513,0.041936,0.042848,0.041991,0.040733,0.040149
2018-08-07,0.039805,0.040647,0.041363,0.04197,0.043557,0.044412,0.043201,0.04157,0.040826
2018-08-08,0.040571,0.041295,0.041908,0.042423,0.043751,0.04434,0.043152,0.04168,0.041034
2018-08-09,0.041761,0.042468,0.043071,0.043583,0.044936,0.045712,0.044666,0.043067,0.042266
2018-08-10,0.041961,0.042596,0.043136,0.043593,0.044784,0.045383,0.044347,0.042877,0.042163
2018-08-13,0.041777,0.042555,0.043216,0.043775,0.045235,0.045983,0.044751,0.043019,0.042189
2018-08-14,0.041964,0.042675,0.043281,0.043797,0.04516,0.045942,0.04487,0.043195,0.042344
2018-08-15,0.043204,0.043675,0.044071,0.044402,0.045236,0.04547,0.044416,0.043007,0.042317
2018-08-16,0.043818,0.044587,0.045229,0.045762,0.04707,0.04727,0.045484,0.043447,0.042556
2018-08-17,0.043817,0.04447,0.04502,0.04548,0.046633,0.046945,0.045468,0.043509,0.042553
2018-08-20,0.042587,0.043228,0.043772,0.044231,0.045412,0.045908,0.044652,0.042825,0.041898
2018-08-21,0.041745,0.042268,0.042704,0.043065,0.043943,0.044048,0.042834,0.041532,0.040992
2018-08-22,0.042162,0.042712,0.043176,0.043565,0.044549,0.044869,0.043718,0.042197,0.041465
2018-08-23,0.041961,0.042338,0.042656,0.042923,0.043601,0.043819,0.042968,0.041751,0.041129
2018-08-24,0.042242,0.043184,0.043977,0.04464,0.046311,0.046847,0.045025,0.042877,0.041943
2018-08-27,0.042279,0.042953,0.043519,0.043992,0.045181,0.045525,0.04413,0.042423,0.041648
2018-08-28,0.04243,0.043002,0.043486,0.043895,0.044954,0.045428,0.044351,0.042762,0.041954
2018-08-29,0.044014,0.044738,0.045345,0.045852,0.047121,0.047449,0.045873,0.043914,0.043006
2018-08-30,0.044944,0.045643,0.046228,0.046713,0.047904,0.048077,0.046381,0.044345,0.04341
2018-08-31,0.044325,0.044882,0.045348,0.045735,0.046684,0.046818,0.045458,0.043819,0.043064
2018-09-03,0.0444,0.044726,0.045001,0.045231,0.045817,0.045986,0.045143,0.04382,0.0431
2018-09-04,0.044423,0.044711,0.04495,0.045145,0.045597,0.04549,0.044503,0.043268,0.04266
2018-09-05,0.044776,0.045264,0.045668,0.046,0.046786,0.046722,0.045313,0.043693,0.042956
2018-09-06,0.044201,0.044679,0.045081,0.045418,0.046266,0.046497,0.045358,0.043747,0.042923
2018-09-07,0.044397,0.045053,0.045603,0.046059,0.047183,0.047365,0.045791,0.043886,0.043007
2018-09-10,0.042866,0.043176,0.043438,0.043659,0.044229,0.044449,0.043738,0.0426,0.04198
2018-09-11,0.043867,0.044413,0.044874,0.045259,0.046232,0.04652,0.045292,0.043604,0.042763
2018-09-12,0.045038,0.045539,0.045949,0.046281,0.047024,0.046719,0.045082,0.043458,0.042797
2018-09-13,0.044878,0.045593,0.046192,0.046691,0.047927,0.048169,0.046485,0.044387,0.043401
2018-09-14,0.044535,0.045026,0.045434,0.045769,0.046566,0.046519,0.045097,0.043411,0.042626
2018-09-17,0.043918,0.044496,0.044976,0.045373,0.046327,0.046348,0.044817,0.043059,0.04227
2018-09-18,0.044294,0.044921,0.045445,0.045878,0.046935,0.047041,0.045451,0.043543,0.042663
2018-09-19,0.044455,0.045116,0.04567,0.046131,0.047276,0.04751,0.045946,0.04396,0.043014
2018-09-20,0.045369,0.046097,0.046705,0.047208,0.048434,0.048552,0.046698,0.044478,0.043453
2018-09-21,0.043806,0.044406,0.044909,0.045327,0.046358,0.046531,0.045077,0.043276,0.042429
2018-09-24,0.044591,0.045352,0.045991,0.046522,0.047843,0.048127,0.04638,0.044217,0.043209
2018-09-25,0.044043,0.044431,0.044752,0.045016,0.045638,0.045569,0.044398,0.043006,0.042352
2018-09-26,0.044461,0.044743,0.044974,0.045161,0.04558,0.045386,0.044337,0.043107,0.042523
2018-09-27,0.046481,0.047132,0.047669,0.048106,0.049109,0.048847,0.046823,0.044684,0.043768
2018-09-28,0.045904,0.046419,0.046848,0.047201,0.048043,0.048005,0.046483,0.044604,0.043702
2018-10-01,0.046282,0.046707,0.047056,0.04734,0.047991,0.047779,0.046302,0.044545,0.043707
2018-10-02,0.045943,0.046254,0.046507,0.046709,0.047145,0.046817,0.045515,0.044013,0.043302
2018-10-03,0.046422,0.046998,0.047471,0.047857,0.048738,0.048477,0.046607,0.044548,0.043629
2018-10-04,0.047035,0.047679,0.048209,0.048641,0.049634,0.049371,0.047339,0.045141,0.044179
2018-10-05,0.046067,0.046442,0.046748,0.046994,0.047532,0.04721,0.045792,0.044244,0.043546
2018-10-08,0.045742,0.046202,0.046586,0.046905,0.047684,0.047762,0.046519,0.044898,0.044097
2018-10-09,0.04562,0.046104,0.046511,0.046849,0.047689,0.047848,0.046644,0.04505,0.044264
2018-10-10,0.046981,0.047709,0.048318,0.048823,0.050067,0.050254,0.048465,0.046254,0.045216
2018-10-11,0.048264,0.048714,0.049085,0.049387,0.050077,0.049855,0.048288,0.046419,0.045527
2018-10-12,0.048591,0.048789,0.048941,0.049053,0.049208,0.048502,0.047097,0.045697,0.045079
2018-10-15,0.049223,0.049543,0.049803,0.05001,0.050443,0.050026,0.048548,0.046803,0.045955
2018-10-16,0.050088,0.05047,0.050778,0.051023,0.051531,0.051018,0.049306,0.047407,0.046527
2018-10-17,0.050707,0.051174,0.051554,0.051859,0.052523,0.052073,0.050186,0.048025,0.047008
2018-10-18,0.049854,0.050254,0.050575,0.050828,0.051338,0.05073,0.048916,0.04704,0.046216
2018-10-19,0.050674,0.050943,0.051153,0.051312,0.051576,0.050827,0.049154,0.047417,0.046633
2018-10-22,0.050743,0.050913,0.05104,0.051131,0.051228,0.050451,0.04897,0.047387,0.046642
2018-10-23,0.051331,0.051635,0.051877,0.052067,0.052431,0.051844,0.05021,0.048351,0.047462
2018-10-24,0.050326,0.050678,0.05096,0.051183,0.051629,0.051063,0.049356,0.04746,0.046574
2018-10-25,0.051174,0.051593,0.05193,0.052196,0.052734,0.052104,0.050169,0.04809,0.047146
2018-10-26,0.051269,0.051674,0.052001,0.052259,0.052792,0.052227,0.050381,0.048332,0.047379
2018-10-29,0.051079,0.051311,0.051492,0.05163,0.051856,0.051189,0.049654,0.047939,0.047119
2018-10-30,0.051774,0.05221,0.05256,0.052836,0.053391,0.052721,0.050712,0.048596,0.047651
2018-10-31,0.052161,0.05256,0.05288,0.053132,0.053631,0.052966,0.051038,0.048968,0.048027
2018-11-01,0.05234,0.052802,0.053176,0.053474,0.054097,0.053524,0.051536,0.049371,0.048383
2018-11-02,0.052727,0.053022,0.053253,0.053428,0.053723,0.052924,0.051113,0.049221,0.048363
2018-11-05,0.052554,0.052977,0.053318,0.053589,0.054148,0.053568,0.051641,0.049477,0.048463
2018-11-06,0.051651,0.052088,0.052442,0.052725,0.053323,0.052814,0.05096,0.048902,0.047952
2018-11-07,0.05094,0.051327,0.051641,0.051892,0.052424,0.05197,0.050283,0.048334,0.047405
2018-11-08,0.051364,0.051596,0.051776,0.051913,0.052137,0.051466,0.049945,0.048278,0.047491
2018-11-09,0.051229,0.051589,0.051877,0.052105,0.052564,0.052004,0.050298,0.048424,0.047557
2018-11-12,0.050993,0.051266,0.051482,0.051648,0.051946,0.051302,0.049722,0.048019,0.04723
2018-11-13,0.050527,0.05072,0.050867,0.050976,0.05113,0.050442,0.049047,0.047604,0.046947
2018-11-14,0.051292,0.051685,0.052,0.052249,0.052748,0.052138,0.050325,0.048426,0.047582
2018-11-15,0.050867,0.051341,0.051725,0.052032,0.052686,0.052175,0.050271,0.048247,0.047348
2018-11-16,0.051075,0.05144,0.051727,0.051948,0.052343,0.051515,0.049586,0.047756,0.047002
2018-11-19,0.052157,0.052382,0.052547,0.052663,0.052765,0.051674,0.049788,0.048065,0.047356
2018-11-20,0.052579,0.052955,0.05325,0.053477,0.05388,0.052986,0.050871,0.048707,0.047749
2018-11-21,0.054462,0.055131,0.055665,0.056085,0.056913,0.055825,0.052825,0.049964,0.0488
2018-11-22,0.05417,0.0545,0.054752,0.054938,0.055199,0.05404,0.051764,0.049571,0.048635
2018-11-23,0.053525,0.053927,0.054248,0.054497,0.054972,0.054182,0.052076,0.049814,0.048777
2018-11-26,0.053958,0.054323,0.05461,0.054829,0.055214,0.054309,0.052172,0.049926,0.048906
2018-11-27,0.053846,0.054299,0.054655,0.054929,0.055419,0.054386,0.051975,0.049664,0.048702
2018-11-28,0.053726,0.054129,0.054446,0.054688,0.055109,0.054117,0.051855,0.049644,0.048702
2018-11-29,0.053737,0.053959,0.054125,0.054244,0.054373,0.053378,0.051495,0.049523,0.048611
2018-11-30,0.054062,0.054436,0.05473,0.054954,0.05534,0.05438,0.052163,0.049862,0.048827
2018-12-03,0.05463,0.054947,0.055186,0.055359,0.055568,0.054284,0.051896,0.04963,0.04867
2018-12-04,0.054201,0.054434,0.054605,0.054723,0.054811,0.053581,0.051433,0.049332,0.048408
2018-12-05,0.054197,0.054413,0.054569,0.054675,0.054736,0.053508,0.051391,0.049286,0.048344
2018-12-06,0.054001,0.054064,0.054094,0.054098,0.053925,0.052753,0.051054,0.049299,0.048469
2018-12-07,0.05439,0.054761,0.055045,0.055256,0.05556,0.054313,0.051857,0.049556,0.048601
2018-12-10,0.055697,0.056099,0.056409,0.056639,0.056982,0.055672,0.053043,0.050539,0.049485
2018-12-11,0.055877,0.05617,0.056389,0.056547,0.056724,0.05546,0.053103,0.050762,0.049725
2018-12-12,0.055558,0.055909,0.056177,0.056375,0.056648,0.055395,0.052941,0.050569,0.049551
2018-12-13,0.055729,0.056203,0.056577,0.056864,0.057375,0.056259,0.053625,0.050976,0.04982
2018-12-14,0.054562,0.054873,0.055115,0.0553,0.055604,0.054721,0.052703,0.050489,0.049443
2018-12-17,0.055015,0.055735,0.056315,0.056774,0.05772,0.056771,0.053799,0.050916,0.049734
2018-12-18,0.055255,0.055745,0.056132,0.05643,0.056969,0.055878,0.053265,0.050688,0.049586
2018-12-19,0.054839,0.055151,0.055388,0.055562,0.055793,0.054627,0.052373,0.050178,0.049229
2018-12-20,0.055497,0.055801,0.056031,0.056199,0.056416,0.055241,0.052963,0.050682,0.049669
2018-12-21,0.055126,0.055402,0.05561,0.055761,0.055942,0.054801,0.052625,0.050424,0.049436
2018-12-24,0.053681,0.053475,0.053281,0.053098,0.05247,0.051233,0.05014,0.049031,0.048465
2018-12-25,0.054327,0.054682,0.054956,0.055162,0.055484,0.05441,0.052162,0.049961,0.049012
2018-12-26,0.054113,0.05437,0.054567,0.054713,0.054923,0.05402,0.052129,0.050072,0.049101
2018-12-27,0.054431,0.054829,0.055138,0.055372,0.055751,0.054627,0.052233,0.049934,0.048966
2018-12-28,0.054751,0.055188,0.055528,0.055786,0.056209,0.055007,0.052441,0.050022,0.049022
2018-12-31,0.055133,0.055629,0.056021,0.056324,0.056876,0.055799,0.053191,0.050616,0.049517
2019-01-01,0.055296,0.055428,0.055517,0.055568,0.055506,0.054318,0.052418,0.050451,0.049532
2019-01-02,0.056064,0.056296,0.056464,0.056577,0.056637,0.055303,0.053042,0.050861,0.04991
2019-01-03,0.056007,0.056358,0.056625,0.056821,0.057087,0.0558,0.053294,0.050848,0.04979
2019-01-04,0.056646,0.05681,0.056917,0.056975,0.056862,0.055271,0.052889,0.05067,0.049717
2019-01-07,0.056919,0.057135,0.057287,0.057384,0.05738,0.055884,0.053437,0.051038,0.049971
2019-01-08,0.056307,0.056317,0.056297,0.056253,0.055903,0.054361,0.052374,0.050448,0.049566
2019-01-09,0.055748,0.05603,0.056234,0.056372,0.056445,0.054854,0.052264,0.050001,0.049105
2019-01-10,0.057061,0.057329,0.057528,0.057667,0.057789,0.056449,0.05401,0.051496,0.050343
2019-01-11,0.055914,0.056023,0.056086,0.056109,0.055926,0.054418,0.052261,0.050225,0.049332
2019-01-14,0.056217,0.056631,0.05695,0.057189,0.057555,0.056261,0.053577,0.05093,0.049781
2019-01-15,0.056179,0.056428,0.056608,0.056729,0.056787,0.055334,0.052897,0.05058,0.049582
2019-01-16,0.056024,0.056295,0.056491,0.056623,0.056687,0.055125,0.052573,0.050298,0.049378
2019-01-17,0.056141,0.05657,0.056898,0.057141,0.057485,0.056017,0.053168,0.050546,0.049476
2019-01-18,0.055594,0.055536,0.055456,0.055359,0.054862,0.053193,0.051307,0.049664,0.048964
2019-01-21,0.056835,0.056859,0.056849,0.05681,0.056458,0.054823,0.052715,0.050735,0.049853
2019-01-22,0.056496,0.056816,0.057055,0.057226,0.057408,0.055993,0.053437,0.051017,0.04999
2019-01-23,0.056169,0.056196,0.056193,0.056163,0.055866,0.054426,0.052511,0.050624,0.049753
2019-01-24,0.05507,0.055124,0.055145,0.055139,0.05492,0.053625,0.051815,0.050004,0.049165
2019-01-25,0.055318,0.055471,0.055573,0.055633,0.055567,0.054239,0.052166,0.050139,0.049233
2019-01-28,0.05584,0.056025,0.056151,0.056227,0.056177,0.054711,0.052431,0.050291,0.04937
2019-01-29,0.055716,0.05625,0.056674,0.057003,0.057622,0.05656,0.05385,0.051129,0.049953
2019-01-30,0.05478,0.055167,0.055469,0.055696,0.056065,0.054958,0.05258,0.050237,0.049225
2019-01-31,0.054432,0.054857,0.055191,0.055448,0.055903,0.054896,0.05252,0.050115,0.049058
2019-02-01,0.053865,0.053997,0.054087,0.054141,0.054098,0.052999,0.051229,0.049418,0.04858
2019-02-04,0.053846,0.054283,0.054628,0.054893,0.055369,0.054376,0.05203,0.049734,0.048759
2019-02-05,0.054006,0.054343,0.054607,0.054809,0.05515,0.054251,0.052183,0.049988,0.04898
2019-02-06,0.054267,0.054535,0.05474,0.054893,0.055114,0.054181,0.05222,0.050092,0.049088
2019-02-07,0.054225,0.054435,0.054588,0.054693,0.054762,0.053605,0.051598,0.049609,0.048723
2019-02-08,0.053539,0.053831,0.054061,0.054239,0.05456,0.053859,0.052054,0.049918,0.048859
2019-02-11,0.053768,0.053929,0.054043,0.054117,0.054129,0.053061,0.051262,0.049425,0.048581
2019-02-12,0.054293,0.054672,0.054969,0.055197,0.055594,0.054654,0.052458,0.050194,0.049183
2019-02-13,0.054218,0.054453,0.05463,0.054759,0.05492,0.053963,0.052072,0.050048,0.049099
2019-02-14,0.055007,0.055439,0.055775,0.056031,0.056455,0.055288,0.052755,0.050319,0.049294
2019-02-15,0.055755,0.056048,0.056268,0.056425,0.056599,0.055319,0.052943,0.050584,0.04954
2019-02-18,0.056403,0.056527,0.056605,0.056643,0.056516,0.055129,0.05305,0.051017,0.050103
2019-02-19,0.056462,0.056598,0.056684,0.056728,0.056606,0.055178,0.053064,0.051084,0.050227
2019-02-20,0.056493,0.056659,0.056773,0.056845,0.056818,0.055561,0.053508,0.051428,0.050475
2019-02-21,0.055966,0.056394,0.056733,0.056994,0.057467,0.056499,0.054115,0.051606,0.050469
2019-02-22,0.055491,0.055818,0.056069,0.056255,0.056521,0.055392,0.053122,0.050862,0.049868
2019-02-25,0.05535,0.055602,0.055792,0.055928,0.056086,0.055003,0.052938,0.0508,0.04982
2019-02-26,0.055223,0.055387,0.055501,0.055574,0.055564,0.054389,0.052446,0.05047,0.049562
2019-02-27,0.055048,0.05523,0.055355,0.055431,0.055388,0.053983,0.051833,0.049913,0.049126
2019-02-28,0.055106,0.055619,0.05603,0.056354,0.057,0.056176,0.053758,0.051196,0.050045
2019-03-01,0.054742,0.055287,0.055722,0.056065,0.056745,0.055868,0.053367,0.050843,0.049758
2019-03-04,0.054609,0.054969,0.055256,0.05548,0.055906,0.055188,0.053237,0.051048,0.050011
2019-03-05,0.054048,0.054315,0.05452,0.05467,0.054878,0.053917,0.052013,0.050121,0.04929
2019-03-06,0.055141,0.055457,0.055701,0.055881,0.056147,0.055094,0.052966,0.050876,0.049969
2019-03-07,0.056729,0.056994,0.05719,0.057325,0.057434,0.056083,0.053766,0.051623,0.050729
2019-03-08,0.056278,0.056488,0.056642,0.056749,0.056831,0.055719,0.053727,0.051679,0.050739
2019-03-11,0.056187,0.0565,0.056737,0.05691,0.057131,0.055922,0.053627,0.051426,0.050486
2019-03-12,0.055869,0.056187,0.056433,0.056617,0.0569,0.0559,0.053805,0.051691,0.050754
2019-03-13,0.056249,0.056543,0.056767,0.056931,0.057149,0.056047,0.053915,0.051831,0.050926
2019-03-14,0.056495,0.056915,0.057247,0.057502,0.057961,0.057001,0.054696,0.052364,0.051342
2019-03-15,0.05728,0.057712,0.058051,0.058312,0.058767,0.057714,0.055266,0.052799,0.051719
2019-03-18,0.056764,0.057178,0.057503,0.057753,0.058196,0.057208,0.054861,0.052438,0.051355
2019-03-19,0.056204,0.056625,0.05696,0.057221,0.057712,0.056864,0.054637,0.052258,0.051171
2019-03-20,0.056736,0.057192,0.057553,0.057831,0.058335,0.05732,0.054859,0.052374,0.051289
2019-03-21,0.056792,0.057001,0.05715,0.057246,0.057261,0.055903,0.053714,0.051692,0.05084
2019-03-22,0.056513,0.056932,0.057262,0.057517,0.057976,0.057026,0.05473,0.052387,0.051352
2019-03-25,0.05662,0.057376,0.057989,0.058479,0.059528,0.058753,0.055855,0.052932,0.051699
2019-03-26,0.055585,0.055797,0.055953,0.05606,0.056138,0.055012,0.053063,0.051188,0.050373
2019-03-27,0.055073,0.055194,0.055273,0.055317,0.055239,0.054088,0.052355,0.050729,0.050026
2019-03-28,0.055827,0.056248,0.056581,0.056837,0.057302,0.056371,0.054132,0.051923,0.050979
2019-03-29,0.055621,0.056126,0.056533,0.056855,0.057509,0.056779,0.054516,0.052139,0.051084
2019-04-01,0.055644,0.05597,0.056223,0.056414,0.056718,0.055761,0.053735,0.051753,0.050901
2019-04-02,0.055695,0.056081,0.056387,0.056623,0.057052,0.056193,0.054094,0.051944,0.050994
2019-04-03,0.056013,0.056195,0.056323,0.056407,0.056412,0.0552,0.053268,0.051504,0.050769
2019-04-04,0.057099,0.057532,0.057871,0.05813,0.058577,0.057498,0.055072,0.052735,0.051753
2019-04-05,0.056206,0.056519,0.05676,0.056942,0.057222,0.056253,0.054225,0.052203,0.051317
2019-04-08,0.056523,0.056773,0.056964,0.057104,0.057296,0.056375,0.054504,0.052524,0.051605
2019-04-09,0.055565,0.05604,0.056419,0.056715,0.057286,0.056429,0.05416,0.051933,0.050996
2019-04-10,0.055042,0.055267,0.055444,0.055579,0.055808,0.055179,0.053631,0.051756,0.050807
2019-04-11,0.055127,0.055443,0.055687,0.05587,0.05615,0.055168,0.05315,0.05121,0.050388
2019-04-12,0.056361,0.056799,0.05714,0.057397,0.057816,0.056603,0.054054,0.051716,0.050776
2019-04-15,0.056143,0.056484,0.056746,0.056939,0.057218,0.056061,0.053782,0.051627,0.050724
2019-04-16,0.056506,0.056991,0.057374,0.057672,0.058223,0.057216,0.054716,0.052231,0.051164
